business_age_years,num_employees,gst_filing_rate,avg_monthly_revenue,revenue_growth_6m,cash_flow_volatility,upi_txn_volume_monthly,vendor_payment_delay_days,utility_payment_ontime_rate,bank_balance_avg,loan_amount,loan_tenure_months,interest_rate,previous_loans_count,previous_default_count,default,financial_health_score,loan_to_revenue_ratio,payment_behavior_score,is_mature_business,digital_adoption_score,revenue_stress,high_risk_loan,balance_to_loan_ratio,repeat_defaulter,monthly_emi_burden,industry_Construction,industry_Food,industry_Manufacturing,industry_Retail,industry_Services,industry_Technology,location_tier_Tier1,location_tier_Tier2,location_tier_Tier3
17,130,0.93359371239093,3864217.454433161,0.5456938848825253,0.869703311580294,4506,12,0.8267514360477175,1193308.6920704693,3214411,36,19.743435239123546,1,2,1,0.7033,0.8318,0.8467,1,0.9878,0,0,0.3712,1,0.0231,False,False,False,False,False,True,False,True,False
8,102,0.4404505780700369,4901308.461167058,-0.167891037120224,0.8135670189321104,2684,20,0.720354068194644,223457.92744613823,3145094,60,11.541073504464713,1,2,0,0.4383,0.6417,0.7491,1,0.927,1,0,0.071,1,0.0107,False,False,False,False,True,False,False,True,False
11,176,0.9927109518984688,4758128.379886843,-0.2560150187851914,0.912310650105594,3614,58,0.8719106703300451,1266852.1391368243,3076098,12,20.275433279078868,2,1,1,0.6013,0.6465,0.6137,1,0.9619,1,0,0.4118,1,0.0539,False,False,False,False,True,False,True,False,False
3,180,0.3051173420584585,4501828.038397063,0.3244030003178909,0.8154485587034657,2205,46,0.491858436787745,753365.4730007974,3195682,12,22.130607625873992,0,0,0,0.4255,0.7099,0.4904,0,0.9039,0,0,0.2357,0,0.0592,False,True,False,False,False,False,False,True,False
6,152,0.4844383640000321,833950.7916307412,-0.3580264317237629,0.7890834659010345,4401,38,0.7828807555875423,675037.601939804,1676867,24,11.206668404557174,4,0,1,0.4404,2.0108,0.6803,1,0.985,1,0,0.4026,0,0.0838,False,False,True,False,False,False,False,True,False
9,93,0.4399022080919391,4576651.774744574,0.0852389690303142,0.4724244326092203,417,87,0.8642000640050408,1960032.0017678244,1400591,60,15.506646058018196,4,0,1,0.5731,0.306,0.4488,1,0.7086,0,0,1.3994,0,0.0051,False,False,False,True,False,False,False,False,True
6,110,0.3097953871193238,4398302.319107843,0.3963552267931819,0.2408279543401349,1383,42,0.856738801243984,870536.979092892,3250464,24,22.0808703303743,2,2,0,0.6256,0.739,0.695,1,0.8492,0,0,0.2678,1,0.0308,True,False,False,False,False,False,False,False,True
9,82,0.8126575301031209,1915902.060273628,0.1602547245168338,0.8696378597679373,1098,26,0.9781558033622688,1359296.372450311,4127809,48,16.053119647258264,4,2,0,0.6395,2.1545,0.8446,1,0.8221,0,0,0.3293,1,0.0449,False,False,False,False,False,True,False,False,True
7,78,0.7853980614697174,2002886.842954497,-0.211986734225995,0.7002942678014681,4691,36,0.435046828470592,1259177.7957919438,391392,60,21.136432437715484,2,1,1,0.5008,0.1954,0.5175,1,0.9925,1,0,3.2172,1,0.0033,False,False,False,True,False,False,False,False,True
9,2,0.8546456750484512,2326549.163678046,0.0870442994699631,0.3035730777786682,715,2,0.6074676214553744,217564.06626146368,2188581,48,11.84416994571136,2,2,0,0.6802,0.9407,0.7926,1,0.7718,0,0,0.0994,1,0.0196,False,False,False,False,False,True,False,True,False
18,65,0.4796889825251956,3298069.373283764,0.5212747164488929,0.3568961504800782,3455,75,0.6859321490748633,1498375.7987579892,3255495,24,9.490934240036411,4,0,1,0.6379,0.9871,0.4263,1,0.9566,0,0,0.4603,0,0.0411,True,False,False,False,False,False,False,True,False
12,20,0.6110346169580789,1341136.299115928,0.2172129780442767,0.6674706606714985,3491,6,0.5858581170352487,653086.8148328173,4379325,48,9.421736153639236,4,0,1,0.5496,3.2654,0.7596,1,0.9578,0,0,0.1491,0,0.068,False,False,False,False,True,False,False,False,True
8,34,0.7613794651350831,163594.72572772618,0.3214906275690198,0.4800355775183037,4897,57,0.5858737082034825,1599889.7029015028,1933549,48,23.57152383897517,1,2,1,0.6478,11.8191,0.4763,1,0.9976,0,1,0.8274,1,0.2462,False,False,False,True,False,False,True,False,False
8,41,0.6078379527217005,749086.1467563491,-0.0637361203374851,0.1233343056617314,3504,19,0.5056771640139558,1219205.1574046111,4373993,36,11.053126099935394,2,2,1,0.5993,5.8391,0.6473,1,0.9583,0,1,0.2787,1,0.1622,False,True,False,False,False,False,False,True,False
18,169,0.7881280392225409,2228573.74250503,-0.2115162248323823,0.1773031511710913,3232,78,0.8877708418151247,641012.0650074442,855129,36,21.905813472218703,3,0,1,0.6968,0.3837,0.5106,1,0.9488,1,0,0.7496,0,0.0107,False,False,True,False,False,False,False,True,False
15,23,0.7437813859083094,1445912.718659699,-0.1443577701003964,0.72108381516108,1616,64,0.9448414266307256,719022.9910588312,1089347,24,13.39379324528731,0,2,1,0.5962,0.7534,0.6169,1,0.8674,1,0,0.66,1,0.0314,False,True,False,False,False,False,False,True,False
7,38,0.3802534621155235,3834356.9771288526,0.1331775937602949,0.3457125756336477,735,73,0.4493964157430503,1465699.6656360575,1060925,24,9.121372540397893,1,2,1,0.5048,0.2767,0.3191,1,0.775,0,0,1.3815,1,0.0115,False,False,True,False,False,False,True,False,False
11,172,0.8467301847538775,578115.8492188933,-0.1197798463892962,0.5068844855618353,614,13,0.4929393470549792,1104618.0370945348,1442062,12,12.235147886716993,2,1,0,0.5833,2.4944,0.6742,1,0.7539,1,0,0.766,1,0.2079,False,False,False,False,False,True,False,True,False
16,67,0.8044734513647627,4591452.866496279,0.141964787426101,0.7399593304281732,2345,78,0.5370717999231119,1340018.570935917,2516400,48,16.33513380282288,1,1,1,0.5721,0.5481,0.3352,1,0.9111,0,0,0.5325,1,0.0114,False,False,False,True,False,False,False,False,True
4,62,0.7590840713321837,4481869.54072236,0.3077919273761769,0.7260580343354472,1472,48,0.7053924903125015,325053.45893962466,380858,12,10.154963324056618,1,2,1,0.6198,0.085,0.586,0,0.8565,0,0,0.8535,1,0.0071,False,False,False,True,False,False,False,True,False
6,140,0.4085655243897016,4548346.243819776,0.3343958761703014,0.2003135241985464,1563,88,0.8747032199805802,1576083.577734553,1032203,12,22.79353196542595,0,0,1,0.6576,0.2269,0.4485,1,0.8635,0,0,1.5269,0,0.0189,False,False,True,False,False,False,False,False,True
3,30,0.4875975141567545,3711069.493086467,-0.2353150603389066,0.1385544779591317,2524,73,0.4428733148589701,647578.724640919,769949,60,22.44821814711566,4,0,0,0.5218,0.2075,0.3159,0,0.9198,1,0,0.8411,0,0.0035,False,False,False,False,True,False,False,True,False
9,87,0.5752239221113202,579649.8588438166,0.3504308488338631,0.582037063668581,234,36,0.7820877913950572,1243523.9216437698,3075166,12,10.811785850696458,4,2,1,0.6151,5.3052,0.691,1,0.641,0,1,0.4044,1,0.4421,True,False,False,False,False,False,False,False,True
10,193,0.4959507351595104,2218780.9782793554,0.272688139592359,0.7174695865381155,4457,5,0.4896012737622519,238212.85223159727,4687468,12,19.925179770128,0,2,0,0.4941,2.1126,0.717,1,0.9865,0,0,0.0508,1,0.1761,False,True,False,False,False,False,False,True,False
14,169,0.459467203473292,700456.5904370456,-0.3879948666312933,0.1841359297958693,545,5,0.9828742407257592,649626.2799023644,2066250,48,15.640978897328324,1,1,1,0.5894,2.9499,0.9637,1,0.74,1,0,0.3144,1,0.0615,False,False,False,False,False,True,False,True,False
11,148,0.8637503691132429,4939111.004167359,-0.3411278249102492,0.3847597585945472,2879,27,0.9392640585110452,1301245.913202617,1120106,12,23.72297020625428,2,0,1,0.6689,0.2268,0.8196,1,0.9352,1,0,1.1617,0,0.0189,False,True,False,False,False,False,True,False,False
18,118,0.7467625724521416,1698540.1958234329,0.2462495018603803,0.8332501963708766,940,77,0.9697497093674512,555670.2032575987,1605765,48,9.358766511266412,4,0,1,0.6383,0.9454,0.5571,1,0.8039,0,0,0.346,0,0.0197,False,True,False,False,False,False,True,False,False
12,6,0.6958304920851752,2947386.182355807,-0.0162961004362903,0.8998008274042889,3097,12,0.4636983265496248,1761821.271532136,2317600,48,15.801036211100737,3,1,0,0.4691,0.7863,0.6652,1,0.9438,0,0,0.7602,1,0.0164,False,False,False,False,False,True,False,True,False
12,75,0.4581668975972777,3907995.6185088977,-0.2538960004243341,0.4586627848547158,3651,12,0.6928218297125152,1325844.5148924063,2135143,12,12.92483247558713,2,0,1,0.4962,0.5464,0.7797,1,0.9631,1,0,0.621,0,0.0455,False,False,False,False,False,True,False,True,False
13,132,0.9426535935880488,4607049.616916945,-0.3556034408303667,0.1215643406277497,2697,9,0.4991479401990252,1741854.0026606235,3173031,48,19.75886490244373,1,1,1,0.655,0.6887,0.6996,1,0.9275,1,0,0.549,1,0.0143,False,False,False,True,False,False,False,True,False
13,93,0.4338281273681214,3789961.242914732,-0.2406016593275691,0.2819268105821396,4627,79,0.7602133304698997,796827.4974797303,3078589,24,10.222580984052296,3,0,0,0.5397,0.8123,0.4412,1,0.9909,1,0,0.2588,0,0.0338,False,True,False,False,False,False,True,False,False
19,10,0.8564656529772738,3388793.704892876,0.5575139643216166,0.2596729282839796,3074,38,0.5396434675971185,77630.43382310326,1567773,24,18.235684641811357,2,2,1,0.7466,0.4626,0.5587,1,0.9429,0,0,0.0495,1,0.0193,True,False,False,False,False,False,False,False,True
19,51,0.9766708666937052,2356609.821088849,0.3275656415709697,0.2650673484869512,4723,78,0.8623785900213825,1156518.5270766546,626353,48,23.194919905822275,0,1,1,0.8116,0.2658,0.4979,1,0.9933,0,0,1.8464,1,0.0055,True,False,False,False,False,False,False,False,True
14,93,0.8089649104569652,3046730.662065094,0.1277054209342938,0.4944935348413249,2903,22,0.7864015603898007,684995.0704234908,1506077,24,15.535146605074203,3,1,0,0.6702,0.4943,0.771,1,0.9362,0,0,0.4548,1,0.0206,False,False,True,False,False,False,True,False,False
4,38,0.9950011426292408,516110.8538215076,0.5415405000545918,0.5749030865224141,3412,36,0.7429627565723613,901894.868085483,1166862,60,15.540575181226782,1,0,0,0.7633,2.2609,0.6715,0,0.9551,0,0,0.7729,0,0.0377,False,False,False,False,False,True,False,True,False
13,129,0.7557357818845627,4425416.58270825,0.2191104376816038,0.1602586298119417,4524,7,0.8951362947791979,1365409.3257062703,4664707,36,16.183385818625922,3,1,1,0.7566,1.0541,0.9087,1,0.9883,0,0,0.2927,1,0.0293,False,False,False,True,False,False,False,False,True
8,136,0.4522222405227264,2741697.678757433,0.3256451882806672,0.8504204058755008,1903,89,0.7001638185009693,1404322.6874710347,2332808,24,14.943477383090055,0,1,0,0.5045,0.8509,0.3556,1,0.8866,0,0,0.602,1,0.0355,True,False,False,False,False,False,False,True,False
19,102,0.4426736456015578,248668.4996529664,-0.1173481814941279,0.6079764409530033,8,59,0.5619110442074108,64837.26558297264,4398939,12,15.4358770134365,4,0,1,0.456,17.69,0.4532,1,0.258,1,1,0.0147,0,1.4742,False,False,False,False,True,False,False,True,False
12,81,0.5271949989788334,4603515.522016493,0.1889818435891957,0.5875265572412048,4569,85,0.772423298080053,1540912.318950831,2668313,24,15.680199522934302,4,2,1,0.5735,0.5796,0.414,1,0.9894,0,0,0.5775,1,0.0242,False,False,False,True,False,False,False,True,False
18,83,0.3049910141547042,2472044.7704925,-0.2565227557021597,0.9385510985458556,4764,4,0.9742375793186836,992102.6407625972,3559945,60,23.970021802210844,4,0,1,0.4102,1.4401,0.9649,1,0.9943,1,0,0.2787,0,0.024,False,False,False,True,False,False,True,False,False
6,191,0.7771889290579841,4349516.250726959,0.0044831451977753,0.6153295797438127,3630,26,0.7606956180065234,1117830.5589158544,4532966,60,10.30475828179169,0,0,1,0.6129,1.0422,0.7359,1,0.9624,0,0,0.2466,0,0.0174,True,False,False,False,False,False,False,True,False
18,161,0.4880674492394793,4291595.373316517,-0.3667596750133899,0.8860632343710664,2939,18,0.7777716694236585,603008.4285278065,3788551,60,12.92248189682218,2,0,1,0.4197,0.8828,0.7889,1,0.9376,1,0,0.1592,0,0.0147,False,False,False,False,True,False,True,False,False
19,143,0.8706282626049269,4087970.3579127183,-0.1833719124173195,0.3076312751238125,4638,42,0.9608504087557984,847459.2341411561,3264825,24,11.767203629090227,0,1,0,0.7143,0.7986,0.7471,1,0.9912,1,0,0.2596,1,0.0333,False,False,True,False,False,False,False,True,False
5,31,0.5514208553915101,353944.9455120126,-0.3251313705773253,0.2661165413118477,2412,42,0.709165060184647,1423646.5166188702,2844051,36,16.93491400689679,3,2,0,0.5553,8.0353,0.6212,1,0.9144,1,1,0.5006,1,0.2232,True,False,False,False,False,False,True,False,False
9,21,0.6359695454243188,1272979.8948498338,-0.0122211804927686,0.5148668181420077,2572,34,0.9978144770288756,1555660.4678590745,1852434,12,8.543538498454907,2,1,1,0.6355,1.4552,0.81,1,0.922,0,0,0.8398,1,0.1213,False,False,False,False,True,False,False,False,True
3,131,0.9759822415922584,4383961.968703882,0.4430351646384901,0.5077480528729994,1101,83,0.4957972261198453,780341.3005242762,1653568,36,22.777028885864784,4,0,0,0.7069,0.3772,0.2868,0,0.8224,0,0,0.4719,0,0.0105,False,False,False,True,False,False,False,True,False
10,126,0.4695204861330939,4500005.727457864,-0.0220658936549469,0.2538352845355072,1990,54,0.7222239058073922,1385323.8899761469,781639,24,16.732373959264095,0,1,0,0.5812,0.1737,0.5611,1,0.8919,0,0,1.7723,1,0.0072,False,False,False,False,True,False,True,False,False
19,194,0.8048778682008177,2317440.86872559,0.4316396259946433,0.6796900912099529,3154,60,0.5277405046086289,523506.5683599917,4330531,36,22.38919665787216,1,2,1,0.6258,1.8687,0.4305,1,0.9459,0,0,0.1209,1,0.0519,False,False,False,True,False,False,False,True,False
3,35,0.8285824525137919,2228205.264888301,0.2564983125788873,0.0766704373130239,1362,46,0.6719958210044156,1665725.1037032553,309973,48,13.846960827020046,4,0,0,0.7561,0.1391,0.5804,0,0.8474,0,0,5.3738,0,0.0029,True,False,False,False,False,False,True,False,False
15,169,0.4546987102665446,916946.1377364412,0.1095294466308277,0.6715674252945074,83,76,0.5023443457010609,1223530.335425657,2756097,12,10.823913793371652,1,2,0,0.469,3.0057,0.3289,1,0.5202,0,0,0.4439,1,0.2505,False,False,False,False,False,True,False,True,False
1,187,0.650697785628537,4843633.404021199,-0.1631083067386695,0.46146009751097,1579,55,0.5335172629154836,1552621.1669731212,1366224,48,11.480534562228854,2,0,0,0.5352,0.2821,0.4612,0,0.8647,1,0,1.1364,0,0.0059,True,False,False,False,False,False,False,True,False
7,144,0.5451413477190779,1105035.4530272635,0.5221560928441523,0.6701067597605711,1610,81,0.5264800297793581,959538.1561125164,3362311,48,15.796351984325243,4,0,0,0.5631,3.0427,0.3132,1,0.867,0,0,0.2854,0,0.0634,False,True,False,False,False,False,True,False,False
12,184,0.8403343703800623,995137.0825362896,-0.3457991911579667,0.479372567577367,4256,17,0.5920188034144047,465927.477114091,1839631,36,9.124168011991229,0,0,0,0.5728,1.8486,0.7016,1,0.9811,1,0,0.2533,0,0.0514,False,True,False,False,False,False,True,False,False
17,45,0.7357383233203262,3320608.4022384128,0.2889130176988153,0.9296004045962254,4980,64,0.4807630207113019,864169.9154941514,3887397,48,20.617963666353653,1,2,1,0.5243,1.1707,0.3848,1,0.9995,0,0,0.2223,1,0.0244,False,True,False,False,False,False,False,True,False
5,59,0.633188138402383,1252079.299852216,0.2212398928093688,0.351216455992806,2991,52,0.8856053049850097,769155.9350118582,3283748,12,20.754867068036276,0,0,0,0.68,2.6226,0.6539,1,0.9397,0,0,0.2342,0,0.2186,True,False,False,False,False,False,True,False,False
4,178,0.8455542855334026,4696919.474521229,0.0410415222565268,0.9343156433021492,32,88,0.5324053583753281,672105.9214459166,2439794,48,19.380302941645414,4,1,0,0.5294,0.5194,0.2773,0,0.4105,0,0,0.2755,1,0.0108,False,False,True,False,False,False,False,False,True
12,12,0.4646088990058918,103989.62682308436,-0.1596790447073947,0.1084765482310778,1915,84,0.649941397086025,432225.7580055419,775985,24,22.393267141710144,0,0,1,0.5737,7.4621,0.3583,1,0.8874,1,1,0.557,0,0.3109,True,False,False,False,False,False,False,True,False
18,140,0.8275353164090513,78478.64850034149,0.0306959368452668,0.6653846972818009,4710,10,0.4096342829380146,1520742.6123408142,449314,12,17.016897528573917,4,0,0,0.5517,5.7253,0.6493,1,0.993,0,1,3.3846,0,0.4771,False,False,False,False,False,True,False,True,False
17,33,0.9057620184649772,2549140.1671062177,0.4727727255534206,0.4587972861064208,1357,0,0.4629289259690693,181839.8060279154,701441,24,15.929451923867193,3,0,0,0.6935,0.2752,0.7315,1,0.8469,0,0,0.2592,0,0.0115,False,False,False,False,True,False,False,True,False
19,177,0.9150351177653008,2465909.1765716863,0.4367661102549541,0.7899238629767302,3739,82,0.9377631402479508,1776246.2504728094,4191513,24,16.702224321213276,0,1,0,0.7196,1.6998,0.5133,1,0.9659,0,0,0.4238,1,0.0708,True,False,False,False,False,False,False,True,False
9,21,0.8485715151137225,858651.9084095069,0.5413812499770292,0.7606544627452982,423,7,0.9022961223042671,358299.1985665295,250017,60,11.32028190062572,3,1,1,0.7141,0.2912,0.9123,1,0.7103,0,0,1.4331,1,0.0049,True,False,False,False,False,False,False,False,True
4,60,0.585609916898788,2497871.836702908,-0.092206793374752,0.7701891645883436,4122,18,0.9045534714731168,1959948.5671845672,1563107,60,16.440514552134715,1,2,0,0.5387,0.6258,0.8523,0,0.9773,0,0,1.2539,1,0.0104,False,False,False,True,False,False,True,False,False
2,52,0.9872656159024789,2087722.4705914329,-0.0128958416311271,0.1352647393722677,265,54,0.6468120503529142,1977051.415693278,2695874,24,16.8972338047318,0,0,1,0.7466,1.2913,0.5234,0,0.6555,0,0,0.7334,0,0.0538,False,False,False,True,False,False,True,False,False
4,182,0.5657155506757079,4457131.1504447255,-0.3812738473401367,0.7901291298751653,2112,15,0.4849184793109985,802790.212069892,1226727,48,20.35114272986961,0,2,0,0.4015,0.2752,0.6591,0,0.8989,1,0,0.6544,1,0.0057,False,False,False,True,False,False,True,False,False
2,167,0.7470377793716979,95806.9050739692,0.5429499947200082,0.2426361416993848,2989,65,0.4647367128965897,1975763.9345382035,4444235,24,13.892751572777897,1,2,0,0.7,46.3874,0.3713,0,0.9396,0,1,0.4446,1,1.9328,True,False,False,False,False,False,True,False,False
15,177,0.412751924648628,4882535.534913113,-0.0706099081827311,0.0731122374731313,4296,11,0.7633616348804293,1739446.3493886453,1159612,24,9.929519834576883,0,0,0,0.6013,0.2375,0.8206,1,0.9822,0,0,1.5,0,0.0099,False,False,True,False,False,False,True,False,False
2,123,0.9863142290454748,3140744.18326442,0.0041638215329932,0.2459648477159702,909,73,0.8969159529451778,174036.25112386455,2301933,60,17.760668832274327,4,0,0,0.7767,0.7329,0.5429,0,0.7999,0,0,0.0756,0,0.0122,False,False,False,False,True,False,False,True,False
4,106,0.7927901453052641,801625.0559441143,0.5078046114473945,0.4813565942298494,2231,61,0.9400686892841458,1895183.8416209505,3120073,36,20.71335345422098,3,1,0,0.7558,3.8922,0.6311,0,0.9053,0,0,0.6074,1,0.1081,False,False,False,False,True,False,False,True,False
6,192,0.8273642816724578,281462.06836527283,0.1265984301668131,0.7179002239202888,3858,85,0.5732389903361359,94603.6279501425,3199760,36,23.528175575349454,2,1,1,0.5883,11.3684,0.3144,1,0.9696,0,1,0.0296,1,0.3158,False,False,False,False,False,True,False,False,True
7,100,0.3460436923878012,2713623.0098681976,0.1661745417554779,0.2467692327495683,4425,57,0.5926159419000722,372009.4445408233,4223741,36,9.89894577592468,4,2,1,0.5479,1.5565,0.4796,1,0.9857,0,0,0.0881,1,0.0432,False,False,True,False,False,False,True,False,False
10,154,0.8343924699544703,1212706.3215605095,-0.2237671618490831,0.1517067932812442,572,20,0.4605259941168548,1173345.126284882,1612049,24,20.06844274972536,2,0,1,0.6285,1.3293,0.6192,1,0.7456,1,0,0.7279,0,0.0554,False,False,True,False,False,False,False,True,False
19,71,0.842306400454421,1540769.4081562334,0.0986600208186544,0.631370529521548,783,36,0.8646458735608071,170666.98501602706,701606,24,17.735520980628714,1,2,1,0.6641,0.4554,0.7323,1,0.7824,0,0,0.2433,1,0.019,False,False,False,False,True,False,False,False,True
